BioBN,Node,Bias,Degree,Input,EC,ECgini
9,PIP3_345,0.25,2,0,0.625,0.0
9,PIP3_345,0.25,2,1,0.625,0.0
9,PKC,0.25,2,0,0.625,0.0
9,PKC,0.25,2,1,0.625,0.0
9,PTEN,0.5,1,0,1.0,0.0
9,Ras,0.5,1,0,1.0,0.0
9,ROS,0.25,2,0,0.625,0.0
9,ROS,0.25,2,1,0.625,0.0
9,Stress,0.5,1,0,1.0,0.0
10,Akt1,0.96875,5,0,0.22499999999999976,2.1711018387772677e-16
10,Akt1,0.96875,5,1,0.22499999999999987,2.1711018387772677e-16
10,Akt1,0.96875,5,2,0.22499999999999987,2.1711018387772677e-16
10,Akt1,0.96875,5,3,0.22499999999999998,2.1711018387772677e-16
10,Akt1,0.96875,5,4,0.22499999999999998,2.1711018387772677e-16
10,CDK2,0.125,3,0,0.41666666666666674,0.0
10,CDK2,0.125,3,1,0.41666666666666674,0.0
10,CDK2,0.125,3,2,0.41666666666666674,0.0
10,CDK4,0.125,3,0,0.41666666666666674,0.0
10,CDK4,0.125,3,1,0.41666666666666674,0.0
10,CDK4,0.125,3,2,0.41666666666666674,0.0
10,CDK6,0.5,1,0,1.0,0.0
10,cMYC,0.875,3,0,0.41666666666666663,0.0
10,cMYC,0.875,3,1,0.41666666666666663,0.0
10,cMYC,0.875,3,2,0.41666666666666663,0.0
10,CycD1,0.1875,4,0,0.23958333333333337,0.18493145820980822
10,CycD1,0.1875,4,1,0.5208333333333334,0.18493145820980822
10,CycD1,0.1875,4,2,0.23958333333333337,0.18493145820980822
10,CycD1,0.1875,4,3,0.5208333333333334,0.18493145820980822
10,CycE1,0.5,1,0,1.0,0.0
10,ERa,0.75,2,0,0.625,0.0
10,ERa,0.75,2,1,0.625,0.0
10,ErbB1,0.5,1,0,1.0,0.0
10,ErbB1_2,0.25,2,0,0.625,0.0
10,ErbB1_2,0.25,2,1,0.625,0.0
10,ErbB1_3,0.25,2,0,0.625,0.0
10,ErbB1_3,0.25,2,1,0.625,0.0
10,ErbB2,0.5,1,0,1.0,0.0
10,ErbB2_3,0.25,2,0,0.625,0.0
10,ErbB2_3,0.25,2,1,0.625,0.0
10,ErbB3,0.5,1,0,1.0,0.0
10,IGF1R,0.375,3,0,0.375,0.18666663082667354
10,IGF1R,0.375,3,1,0.375,0.18666663082667354
10,IGF1R,0.375,3,2,0.8125,0.18666663082667354
10,MEK1,0.96875,5,0,0.22499999999999976,2.1711018387772677e-16
10,MEK1,0.96875,5,1,0.22499999999999987,2.1711018387772677e-16
10,MEK1,0.96875,5,2,0.22499999999999987,2.1711018387772677e-16
10,MEK1,0.96875,5,3,0.22499999999999998,2.1711018387772677e-16
10,MEK1,0.96875,5,4,0.22499999999999998,2.1711018387772677e-16
10,p21,0.0625,4,0,0.2968750000000001,9.349243373940391e-17
10,p21,0.0625,4,1,0.296875,9.349243373940391e-17
10,p21,0.0625,4,2,0.296875,9.349243373940391e-17
10,p21,0.0625,4,3,0.2968750000000001,9.349243373940391e-17
10,p27,0.03125,5,0,0.22499999999999976,2.1711018387772677e-16
10,p27,0.03125,5,1,0.22499999999999987,2.1711018387772677e-16
10,p27,0.03125,5,2,0.22499999999999998,2.1711018387772677e-16
10,p27,0.03125,5,3,0.22499999999999998,2.1711018387772677e-16
10,p27,0.03125,5,4,0.22499999999999998,2.1711018387772677e-16
10,pRB,0.25,3,0,0.0,0.33333325333335256
10,pRB,0.25,3,1,0.625,0.33333325333335256
10,pRB,0.25,3,2,0.625,0.33333325333335256
10,EGF,0.5,1,0,1.0,0.0
11,Cdc20,0.5,1,0,1.0,0.0
11,Cdh1,0.6875,4,0,0.7083333333333333,0.2469324571643782
11,Cdh1,0.6875,4,1,0.23958333333333326,0.2469324571643782
11,Cdh1,0.6875,4,2,0.5104166666666666,0.2469324571643782
11,Cdh1,0.6875,4,3,0.23958333333333326,0.2469324571643782
11,CycA,0.140625,6,0,0.43880208333333337,0.18753213311581116
11,CycA,0.140625,6,1,0.20182291666666685,0.18753213311581116
11,CycA,0.140625,6,2,0.20182291666666674,0.18753213311581116
11,CycA,0.140625,6,3,0.20182291666666674,0.18753213311581116
11,CycA,0.140625,6,4,0.43880208333333337,0.18753213311581116
11,CycA,0.140625,6,5,0.20182291666666674,0.18753213311581116
11,CycB,0.25,2,0,0.625,0.0
11,CycB,0.25,2,1,0.625,0.0
11,CycD,1.0,1,0,1.0,0.0
11,CycE,0.25,2,0,0.625,0.0
11,CycE,0.25,2,1,0.625,0.0
11,E2F,0.1875,4,0,0.23958333333333337,0.1849314582098081
11,E2F,0.1875,4,1,0.5208333333333333,0.1849314582098081
11,E2F,0.1875,4,2,0.5208333333333333,0.1849314582098081
11,E2F,0.1875,4,3,0.23958333333333337,0.1849314582098081
11,p27,0.125,5,0,0.29374999999999996,0.07874304510372045
11,p27,0.125,5,1,0.40468749999999987,0.07874304510372045
11,p27,0.125,5,2,0.40468749999999987,0.07874304510372045
11,p27,0.125,5,3,0.29374999999999996,0.07874304510372045
11,p27,0.125,5,4,0.29374999999999996,0.07874304510372045
11,Rb,0.15625,5,0,0.1640624999999999,0.22352934163785362
11,Rb,0.15625,5,1,0.4609375,0.22352934163785362
11,Rb,0.15625,5,2,0.4609375,0.22352934163785362
11,Rb,0.15625,5,3,0.1640625,0.22352934163785362
11,Rb,0.15625,5,4,0.34375,0.22352934163785362
11,UbcH10,0.71875,5,0,0.1640624999999999,0.3221718524027216
11,UbcH10,0.71875,5,1,0.6484375,0.3221718524027216
11,UbcH10,0.71875,5,2,0.1640624999999999,0.3221718524027216
11,UbcH10,0.71875,5,3,0.1640624999999999,0.3221718524027216
11,UbcH10,0.71875,5,4,0.5859375,0.3221718524027216
12,AKT,0.9375,4,0,0.2968750000000001,9.349243373940391e-17
12,AKT,0.9375,4,1,0.296875,9.349243373940391e-17
12,AKT,0.9375,4,2,0.296875,9.349243373940391e-17
12,AKT,0.9375,4,3,0.296875,9.349243373940391e-17
12,ERBB1,0.21875,5,0,0.14583333333333337,0.32368410831028155
12,ERBB1,0.21875,5,1,0.14583333333333337,0.32368410831028155
12,ERBB1,0.21875,5,2,0.14583333333333337,0.32368410831028155
12,ERBB1,0.21875,5,3,0.5729166666666667,0.32368410831028155
12,ERBB1,0.21875,5,4,0.5729166666666667,0.32368410831028155
12,ERBB2,0.109375,6,0,0.09505208333333337,0.30270257704022746
12,ERBB2,0.109375,6,1,0.09505208333333337,0.30270257704022746
12,ERBB2,0.109375,6,2,0.09505208333333337,0.30270257704022746
12,ERBB2,0.109375,6,3,0.38671875,0.30270257704022746
12,ERBB2,0.109375,6,4,0.38671875,0.30270257704022746
12,ERBB2,0.109375,6,5,0.38671875,0.30270257704022746
12,ERBB3,0.1875,4,0,0.23958333333333337,0.18493145820980822
12,ERBB3,0.1875,4,1,0.23958333333333337,0.18493145820980822
12,ERBB3,0.1875,4,2,0.5208333333333334,0.18493145820980822
12,ERBB3,0.1875,4,3,0.5208333333333334,0.18493145820980822
12,ERK1_2,0.9375,4,0,0.2968750000000001,9.349243373940391e-17
12,ERK1_2,0.9375,4,1,0.296875,9.349243373940391e-17
12,ERK1_2,0.9375,4,2,0.296875,9.349243373940391e-17
12,ERK1_2,0.9375,4,3,0.296875,9.349243373940391e-17
12,MEK1_2,0.9375,4,0,0.2968750000000001,9.349243373940391e-17
12,MEK1_2,0.9375,4,1,0.296875,9.349243373940391e-17
12,MEK1_2,0.9375,4,2,0.296875,9.349243373940391e-17
12,MEK1_2,0.9375,4,3,0.296875,9.349243373940391e-17
12,mTOR,0.875,3,0,0.41666666666666663,0.0
12,mTOR,0.875,3,1,0.41666666666666663,0.0
12,mTOR,0.875,3,2,0.41666666666666663,0.0
12,p70S6K,0.9375,4,0,0.2968750000000001,9.349243373940391e-17
12,p70S6K,0.9375,4,1,0.296875,9.349243373940391e-17
12,p70S6K,0.9375,4,2,0.296875,9.349243373940391e-17
12,p70S6K,0.9375,4,3,0.296875,9.349243373940391e-17
12,PDK1,0.96875,5,0,0.22499999999999976,2.1711018387772677e-16
12,PDK1,0.96875,5,1,0.22499999999999987,2.1711018387772677e-16
12,PDK1,0.96875,5,2,0.22499999999999987,2.1711018387772677e-16
12,PDK1,0.96875,5,3,0.22499999999999998,2.1711018387772677e-16
12,PDK1,0.96875,5,4,0.22499999999999998,2.1711018387772677e-16
12,PKCa,0.75,2,0,0.625,0.0
12,PKCa,0.75,2,1,0.625,0.0
12,PLCg,0.96875,5,0,0.22499999999999976,2.1711018387772677e-16
12,PLCg,0.96875,5,1,0.22499999999999987,2.1711018387772677e-16
12,PLCg,0.96875,5,2,0.22499999999999987,2.1711018387772677e-16
12,PLCg,0.96875,5,3,0.22499999999999998,2.1711018387772677e-16
12,PLCg,0.96875,5,4,0.22499999999999998,2.1711018387772677e-16
12,EGF,0.5,1,0,1.0,0.0
12,erlotinib,0.5,1,0,1.0,0.0
12,pertuzumab,0.5,1,0,1.0,0.0
12,trastuzumab,0.5,1,0,1.0,0.0
12,HRG,0.5,1,0,1.0,0.0
13,B,0.4375,4,0,0.23958333333333337,0.3076922319526813
13,B,0.4375,4,1,0.90625,0.3076922319526813
13,B,0.4375,4,2,0.23958333333333337,0.3076922319526813
13,B,0.4375,4,3,0.23958333333333337,0.3076922319526813
13,CD,0.0625,4,0,0.2968750000000001,9.349243373940391e-17
13,CD,0.0625,4,1,0.296875,9.349243373940391e-17
13,CD,0.0625,4,2,0.2968750000000001,9.349243373940391e-17
13,CD,0.0625,4,3,0.2968750000000001,9.349243373940391e-17
13,Cdc14,0.25,2,0,0.625,0.0
13,Cdc14,0.25,2,1,0.625,0.0
13,Cdc20,0.125,3,0,0.41666666666666674,0.0
13,Cdc20,0.125,3,1,0.41666666666666674,0.0
13,Cdc20,0.125,3,2,0.41666666666666674,0.0
13,Cdh1,0.5625,4,0,0.90625,0.3076922319526814
13,Cdh1,0.5625,4,1,0.23958333333333326,0.3076922319526814
13,Cdh1,0.5625,4,2,0.23958333333333326,0.3076922319526814
13,Cdh1,0.5625,4,3,0.23958333333333326,0.3076922319526814
13,CKI,0.3125,6,0,0.14572172619047608,0.253539803400632
13,CKI,0.3125,6,1,0.5462797619047619,0.253539803400632
13,CKI,0.3125,6,2,0.27607886904761914,0.253539803400632
13,CKI,0.3125,6,3,0.27607886904761914,0.253539803400632
13,CKI,0.3125,6,4,0.27607886904761914,0.253539803400632
13,CKI,0.3125,6,5,0.6412202380952381,0.253539803400632
13,Clb2,0.234375,6,0,0.42708333333333337,0.2208526970227029
13,Clb2,0.234375,6,1,0.5846354166666666,0.2208526970227029
13,Clb2,0.234375,6,2,0.26953125,0.2208526970227029
13,Clb2,0.234375,6,3,0.26953125,0.2208526970227029
13,Clb2,0.234375,6,4,0.20182291666666674,0.2208526970227029
13,Clb2,0.234375,6,5,0.20182291666666674,0.2208526970227029
13,Clb5,0.25,3,0,0.0,0.33333325333335256
13,Clb5,0.25,3,1,0.625,0.33333325333335256
13,Clb5,0.25,3,2,0.625,0.33333325333335256
13,Cln2,0.5,1,0,1.0,0.0
13,Cln3,0.5,1,0,1.0,0.0
13,FEAR,0.5,1,0,1.0,0.0
13,M,0.3125,4,0,0.7083333333333334,0.2469324571643782
13,M,0.3125,4,1,0.23958333333333326,0.2469324571643782
13,M,0.3125,4,2,0.5104166666666667,0.2469324571643782
13,M,0.3125,4,3,0.23958333333333326,0.2469324571643782
13,MEN,0.25,2,0,0.625,0.0
13,MEN,0.25,2,1,0.625,0.0
13,S,0.4375,4,0,0.90625,0.3076922319526814
13,S,0.4375,4,1,0.23958333333333326,0.3076922319526814
13,S,0.4375,4,2,0.23958333333333326,0.3076922319526814
13,S,0.4375,4,3,0.23958333333333326,0.3076922319526814
13,SFF,0.390625,6,0,0.41666666666666674,0.19679628679420544
13,SFF,0.390625,6,1,0.41666666666666663,0.19679628679420544
13,SFF,0.390625,6,2,0.19270833333333326,0.19679628679420544
13,SFF,0.390625,6,3,0.19270833333333326,0.19679628679420544
13,SFF,0.390625,6,4,0.5286458333333334,0.19679628679420544
13,SFF,0.390625,6,5,0.5286458333333334,0.19679628679420544
13,SMBF,0.4375,4,0,0.90625,0.3076922319526814
13,SMBF,0.4375,4,1,0.23958333333333326,0.3076922319526814
13,SMBF,0.4375,4,2,0.23958333333333326,0.3076922319526814
13,SMBF,0.4375,4,3,0.23958333333333326,0.3076922319526814
13,Swi5,0.375,3,0,0.375,0.18666663082667354
13,Swi5,0.375,3,1,0.375,0.18666663082667354
13,Swi5,0.375,3,2,0.8125,0.18666663082667354
13,Yhp1,0.5,1,0,1.0,0.0
14,Acetoacetyl_CoA,0.25,2,0,0.625,0.0
14,Acetoacetyl_CoA,0.25,2,1,0.625,0.0
14,Acetyl_CoA,0.5,1,0,1.0,0.0
14,Acetyl_CoA_acetyltransferase,0.5,1,0,1.0,0.0
14,Acetyl_CoA_acetyltransferase_gene,0.5,1,0,1.0,0.0
14,Acetyl_CoA_acetyltransferase_RNA,0.5,1,0,1.0,0.0
14,Cholesterol,0.75,2,0,0.625,0.0
14,Cholesterol,0.75,2,1,0.625,0.0
14,Cyp51,0.5,1,0,1.0,0.0
14,Cyp51_gene,0.5,1,0,1.0,0.0
14,Cyp51_RNA,0.5,1,0,1.0,0.0
14,Desmosterol,0.5,1,0,1.0,0.0
14,Dimethyl_allyl_pyrophosphate,0.5,1,0,1.0,0.0
14,Farnesyl_pyrophosphate,0.25,2,0,0.625,0.0
14,Farnesyl_pyrophosphate,0.25,2,1,0.625,0.0
14,FPP_Synthase,0.5,1,0,1.0,0.0
14,FPP_Synthase_gene,0.5,1,0,1.0,0.0
14,FPP_Synthase_RNA,0.5,1,0,1.0,0.0
14,Geranyl_pyrophosphate,0.75,2,0,0.625,0.0
14,Geranyl_pyrophosphate,0.75,2,1,0.625,0.0
14,HMG_CoA,0.125,3,0,0.41666666666666674,0.0
14,HMG_CoA,0.125,3,1,0.41666666666666674,0.0
14,HMG_CoA,0.125,3,2,0.41666666666666674,0.0
14,HMG_CoA_Reductase,0.25,2,0,0.625,0.0
14,HMG_CoA_Reductase,0.25,2,1,0.625,0.0
14,HMG_CoA_Reductase_gene,0.5,1,0,1.0,0.0
14,HMG_CoA_Reductase_RNA,0.5,1,0,1.0,0.0
14,HMG_CoA_Synthase,0.5,1,0,1.0,0.0
14,HMG_CoA_Synthase_gene,0.5,1,0,1.0,0.0
14,HMG_CoA_Synthase_RNA,0.5,1,0,1.0,0.0
14,Insig_SREBP_SCAP,0.5,1,0,1.0,0.0
14,Isopentenyl_pyrophosphate,0.5,1,0,1.0,0.0
14,Lanosterol,0.5,1,0,1.0,0.0
14,Mevalonic_Acid,0.25,2,0,0.625,0.0
14,Mevalonic_Acid,0.25,2,1,0.625,0.0
14,Mevalonyl_pyrophosphate,0.5,1,0,1.0,0.0
14,mSREBP,0.5,1,0,1.0,0.0
14,pSREBP,0.5,1,0,1.0,0.0
14,Septdehydrocholesterol,0.5,1,0,1.0,0.0
14,Squaline,0.5,1,0,1.0,0.0
14,SREBP_SCAP,0.25,2,0,0.625,0.0
14,SREBP_SCAP,0.25,2,1,0.625,0.0
14,Statins,0.5,1,0,1.0,0.0
15,4ORFs,0.5,1,0,1.0,0.0
15,ACS1,0.5,1,0,1.0,0.0
15,CAT8,0.5,1,0,1.0,0.0
15,Cat8p,0.75,2,0,0.625,0.0
15,Cat8p,0.75,2,1,0.625,0.0
15,FBP1,0.75,2,0,0.625,0.0
15,FBP1,0.75,2,1,0.625,0.0
15,GAL1,0.625,3,0,0.8125,0.18666663082667354
15,GAL1,0.625,3,1,0.375,0.18666663082667354
15,GAL1,0.625,3,2,0.375,0.18666663082667354
15,GAL10,0.5,1,0,1.0,0.0
15,Gal11p,0.5,1,0,1.0,0.0
15,Gal1p,0.5,1,0,1.0,0.0
15,GAL2,0.75,2,0,0.625,0.0
15,GAL2,0.75,2,1,0.625,0.0
15,Gal2p,0.5,2,0,1.0,0.4999999000000199
15,Gal2p,0.5,2,1,0.0,0.4999999000000199
15,GAL3,0.5,2,0,1.0,0.4999999000000199
15,GAL3,0.5,2,1,0.0,0.4999999000000199
15,Gal3p,0.75,2,0,0.625,0.0
15,Gal3p,0.75,2,1,0.625,0.0
15,GAL4,0.5,1,0,1.0,0.0
15,Gal4p,0.25,2,0,0.625,0.0
15,Gal4p,0.25,2,1,0.625,0.0
15,GAL5,0.5,1,0,1.0,0.0
15,GAL7,0.5,1,0,1.0,0.0
15,GAL80,0.5,1,0,1.0,0.0
15,Gal80p,0.125,3,0,0.41666666666666674,0.0
15,Gal80p,0.125,3,1,0.41666666666666674,0.0
15,Gal80p,0.125,3,2,0.41666666666666674,0.0
15,galactose_int,0.75,2,0,0.625,0.0
15,galactose_int,0.75,2,1,0.625,0.0
15,Glc7Reg1,0.875,3,0,0.41666666666666663,0.0
15,Glc7Reg1,0.875,3,1,0.41666666666666663,0.0
15,Glc7Reg1,0.875,3,2,0.41666666666666663,0.0
15,HXT1,0.125,3,0,0.41666666666666663,0.0
15,HXT1,0.125,3,1,0.41666666666666663,0.0
15,HXT1,0.125,3,2,0.41666666666666663,0.0
15,HXT2,0.25,2,0,0.625,0.0
15,HXT2,0.25,2,1,0.625,0.0
15,HXT3,0.25,2,0,0.625,0.0
15,HXT3,0.25,2,1,0.625,0.0
15,HXT4,0.375,3,0,0.8125,0.18666663082667354
15,HXT4,0.375,3,1,0.375,0.18666663082667354
15,HXT4,0.375,3,2,0.375,0.18666663082667354
15,HXT5,0.5,1,0,1.0,0.0
15,HXT8,0.5,1,0,1.0,0.0
15,ICL1,0.75,2,0,0.625,0.0
15,ICL1,0.75,2,1,0.625,0.0
15,IDP2,0.5,1,0,1.0,0.0
15,JEN1,0.5,1,0,1.0,0.0
15,MALR,0.5,1,0,1.0,0.0
15,MalRp,0.75,2,0,0.625,0.0
15,MalRp,0.75,2,1,0.625,0.0
15,MALS,0.25,2,0,0.625,0.0
15,MALS,0.25,2,1,0.625,0.0
15,MALT,0.25,2,0,0.625,0.0
15,MALT,0.25,2,1,0.625,0.0
15,maltose_int,0.75,2,0,0.625,0.0
15,maltose_int,0.75,2,1,0.625,0.0
15,MalTp,0.5,2,0,1.0,0.4999999000000199
15,MalTp,0.5,2,1,0.0,0.4999999000000199
15,MDH2,0.75,2,0,0.625,0.0
15,MDH2,0.75,2,1,0.625,0.0
15,MEL1,0.25,2,0,0.625,0.0
15,MEL1,0.25,2,1,0.625,0.0
15,MIG1,0.25,2,0,0.625,0.0
15,MIG1,0.25,2,1,0.625,0.0
15,Mig1p,0.25,2,0,0.625,0.0
15,Mig1p,0.25,2,1,0.625,0.0
15,MIG2,0.5,1,0,1.0,0.0
15,Mig2p,0.5,1,0,1.0,0.0
15,MIG3,0.5,1,0,1.0,0.0
15,Mig3p,0.25,2,0,0.625,0.0
15,Mig3p,0.25,2,1,0.625,0.0
15,MLS1,0.75,2,0,0.625,0.0
15,MLS1,0.75,2,1,0.625,0.0
15,MTH1,0.5,5,0,1.0,0.7999996000001998
15,MTH1,0.5,5,1,0.0,0.7999996000001998
15,MTH1,0.5,5,2,0.0,0.7999996000001998
15,MTH1,0.5,5,3,0.0,0.7999996000001998
15,MTH1,0.5,5,4,0.0,0.7999996000001998
15,Mth1p,0.09375,5,0,0.35677083333333326,0.1653630693673942
15,Mth1p,0.09375,5,1,0.1640625,0.1653630693673942
15,Mth1p,0.09375,5,2,0.35677083333333337,0.1653630693673942
15,Mth1p,0.09375,5,3,0.1640625,0.1653630693673942
15,Mth1p,0.09375,5,4,0.35677083333333337,0.1653630693673942
15,PCK1,0.5,1,0,1.0,0.0
15,Rgt1p,0.375,3,0,0.375,0.18666663082667354
15,Rgt1p,0.375,3,1,0.8125,0.18666663082667354
15,Rgt1p,0.375,3,2,0.375,0.18666663082667354
15,Rgt2p,0.75,2,0,0.625,0.0
15,Rgt2p,0.75,2,1,0.625,0.0
15,SCF_grr1,0.5,1,0,1.0,0.0
15,SFC1,0.5,1,0,1.0,0.0
15,SIP4,0.5,1,0,1.0,0.0
15,Sip4p,0.75,2,0,0.625,0.0
15,Sip4p,0.75,2,1,0.625,0.0
15,Snf1p,0.375,3,0,0.8125,0.18666663082667354
15,Snf1p,0.375,3,1,0.375,0.18666663082667354
15,Snf1p,0.375,3,2,0.375,0.18666663082667354
15,SNF3,0.125,3,0,0.41666666666666663,0.0
15,SNF3,0.125,3,1,0.41666666666666663,0.0
15,SNF3,0.125,3,2,0.41666666666666663,0.0
15,Snf3p,0.75,2,0,0.625,0.0
15,Snf3p,0.75,2,1,0.625,0.0
15,STD1,0.5,1,0,1.0,0.0
15,Std1p,0.125,5,0,0.0,0.399999840000064
15,Std1p,0.125,5,1,0.41666666666666663,0.399999840000064
15,Std1p,0.125,5,2,0.41666666666666674,0.399999840000064
15,Std1p,0.125,5,3,0.0,0.399999840000064
15,Std1p,0.125,5,4,0.41666666666666674,0.399999840000064
15,SUC2,0.25,2,0,0.625,0.0
15,SUC2,0.25,2,1,0.625,0.0
15,Yck1p,0.5,1,0,1.0,0.0
15,RGT1,0.5,1,0,1.0,0.0
15,GAL11,0.5,1,0,1.0,0.0
15,glucose_ext,0.5,1,0,1.0,0.0
15,galactose_ext,0.5,1,0,1.0,0.0
15,GLC7,0.5,1,0,1.0,0.0
15,REG1,0.5,1,0,1.0,0.0
15,maltose_ext,0.5,1,0,1.0,0.0
15,RGT2,0.5,1,0,1.0,0.0
15,GRR1,0.5,1,0,1.0,0.0
15,SNF1,0.5,1,0,1.0,0.0
15,SNF4,0.5,1,0,1.0,0.0
15,YCK1_2,0.5,1,0,1.0,0.0
16,Cactus,0.75,2,0,0.625,0.0
16,Cactus,0.75,2,1,0.625,0.0
16,Dif,0.5,1,0,1.0,0.0
16,Dorsal,0.5,1,0,1.0,0.0
16,MyD88,0.5,1,0,1.0,0.0
16,Pelle,0.5,1,0,1.0,0.0
16,Spz,0.5,1,0,1.0,0.0
16,Targets,0.75,2,0,0.625,0.0
16,Targets,0.75,2,1,0.625,0.0
16,Toll,0.5,1,0,1.0,0.0
16,Tube,0.5,1,0,1.0,0.0
16,Slmb,0.5,1,0,1.0,0.0
16,Nec,0.5,1,0,1.0,0.0
17,APC,0.5,1,0,1.0,0.0
17,Arm,0.2421875,7,0,0.06666666666666665,0.5002386666867955
17,Arm,0.2421875,7,1,0.06666666666666643,0.5002386666867955
17,Arm,0.2421875,7,2,0.6119791666666667,0.5002386666867955
17,Arm,0.2421875,7,3,0.6119791666666667,0.5002386666867955
17,Arm,0.2421875,7,4,0.06666666666666654,0.5002386666867955
17,Arm,0.2421875,7,5,0.06666666666666654,0.5002386666867955
17,Arm,0.2421875,7,6,0.06666666666666654,0.5002386666867955
17,Arr,0.5,1,0,1.0,0.0
17,Axin,0.5,1,0,1.0,0.0
17,Dally,0.25,2,0,0.625,0.0
17,Dally,0.25,2,1,0.625,0.0
17,Dlp,0.25,2,0,0.625,0.0
17,Dlp,0.25,2,1,0.625,0.0
17,Dsh,0.375,3,0,0.375,0.18666663082667354
17,Dsh,0.375,3,1,0.375,0.18666663082667354
17,Dsh,0.375,3,2,0.8125,0.18666663082667354
17,Fz,0.25,2,0,0.625,0.0
17,Fz,0.25,2,1,0.625,0.0
17,Nemo,0.5,1,0,1.0,0.0
17,Pan,0.25,2,0,0.625,0.0
17,Pan,0.25,2,1,0.625,0.0
17,Sgg,0.5,1,0,1.0,0.0
17,Targets,0.015625,6,0,0.17968750000000056,3.775828861645527e-16
17,Targets,0.015625,6,1,0.1796875000000001,3.775828861645527e-16
17,Targets,0.015625,6,2,0.1796875000000001,3.775828861645527e-16
17,Targets,0.015625,6,3,0.17968750000000022,3.775828861645527e-16
17,Targets,0.015625,6,4,0.17968750000000022,3.775828861645527e-16
17,Targets,0.015625,6,5,0.17968750000000022,3.775828861645527e-16
17,CK1alpha,0.5,1,0,1.0,0.0
17,Hipk,0.5,1,0,1.0,0.0
17,Proteasome,0.5,1,0,1.0,0.0
17,Slmb,0.5,1,0,1.0,0.0
17,Wg,0.5,1,0,1.0,0.0
17,Ttv,0.5,1,0,1.0,0.0
17,Wf,0.5,1,0,1.0,0.0
17,Nkd,0.5,1,0,1.0,0.0
17,Boca,0.5,1,0,1.0,0.0
17,Gro,0.5,1,0,1.0,0.0
17,Hyx,0.5,1,0,1.0,0.0
17,Lgs,0.5,1,0,1.0,0.0
17,Nej,0.5,1,0,1.0,0.0
17,Pygo,0.5,1,0,1.0,0.0
18,a2m_gfbg,0.25,2,0,0.625,0.0
18,a2m_gfbg,0.25,2,1,0.625,0.0
18,akt,0.0625,5,0,0.296875,0.19999991578950913
18,akt,0.0625,5,1,0.296875,0.19999991578950913
18,akt,0.0625,5,2,0.0,0.19999991578950913
18,akt,0.0625,5,3,0.296875,0.19999991578950913
18,akt,0.0625,5,4,0.296875,0.19999991578950913
18,anti_apoptotic,0.0625,4,0,0.2968750000000001,9.349243373940391e-17
18,anti_apoptotic,0.0625,4,1,0.296875,9.349243373940391e-17
18,anti_apoptotic,0.0625,4,2,0.296875,9.349243373940391e-17
18,anti_apoptotic,0.0625,4,3,0.296875,9.349243373940391e-17
18,bad,0.5,1,0,1.0,0.0
18,ca,0.5,1,0,1.0,0.0
18,camk24,0.5,1,0,1.0,0.0
18,cam_ca,0.5,1,0,1.0,0.0
18,casp9,0.5,1,0,1.0,0.0
18,cebpb,0.75,2,0,0.625,0.0
18,cebpb,0.75,2,1,0.625,0.0
18,cebpd,0.5,1,0,1.0,0.0
18,cfos,0.5,1,0,1.0,0.0
18,cmyc,0.5,1,0,1.0,0.0
18,crp,0.125,3,0,0.41666666666666674,0.0
18,crp,0.125,3,1,0.41666666666666674,0.0
18,crp,0.125,3,2,0.41666666666666674,0.0
18,dum_cebp_saa,0.75,2,0,0.625,0.0
18,dum_cebp_saa,0.75,2,1,0.625,0.0
18,dum_gab1_kin_or_jak1_gab1_mem_p,0.75,2,0,0.625,0.0
18,dum_gab1_kin_or_jak1_gab1_mem_p,0.75,2,1,0.625,0.0
18,dum_gp80_a_il6rc,0.75,2,0,0.625,0.0
18,dum_gp80_a_il6rc,0.75,2,1,0.625,0.0
18,dum_il6rc_p_or_grb2_vav,0.75,2,0,0.625,0.0
18,dum_il6rc_p_or_grb2_vav,0.75,2,1,0.625,0.0
18,dum_mtorc1_or_pkcd_stat3_ta,0.75,2,0,0.625,0.0
18,dum_mtorc1_or_pkcd_stat3_ta,0.75,2,1,0.625,0.0
18,dum_pkcd_camk24_stat1_ta,0.75,2,0,0.625,0.0
18,dum_pkcd_camk24_stat1_ta,0.75,2,1,0.625,0.0
18,erk12,0.5,1,0,1.0,0.0
18,fkhr,0.5,1,0,1.0,0.0
18,gab1_mem,0.625,3,0,0.375,0.18666663082667354
18,gab1_mem,0.625,3,1,0.8125,0.18666663082667354
18,gab1_mem,0.625,3,2,0.375,0.18666663082667354
18,gab1_mem_p,0.25,2,0,0.625,0.0
18,gab1_mem_p,0.25,2,1,0.625,0.0
18,gp130s,0.25,2,0,0.625,0.0
18,gp130s,0.25,2,1,0.625,0.0
18,gp80m_a,0.5,1,0,1.0,0.0
18,gp80s_a,0.25,2,0,0.625,0.0
18,gp80s_a,0.25,2,1,0.625,0.0
18,grb2_sos,0.75,2,0,0.625,0.0
18,grb2_sos,0.75,2,1,0.625,0.0
18,gsk3,0.5,1,0,1.0,0.0
18,il6rc,0.25,2,0,0.625,0.0
18,il6rc,0.25,2,1,0.625,0.0
18,il6rc_p,0.0625,4,0,0.296875,9.349243373940391e-17
18,il6rc_p,0.0625,4,1,0.296875,9.349243373940391e-17
18,il6rc_p,0.0625,4,2,0.2968750000000001,9.349243373940391e-17
18,il6rc_p,0.0625,4,3,0.2968750000000001,9.349243373940391e-17
